id,nome,siglapartido,siglauf,idlegislatura,urlfoto,email
220685,Paulo Litro,UNIÃO,PR,57,https://www.camara.leg.br/internet/deputado/bandep/220685.jpg,dep.paulolitro@camara.leg.br
74574,Paulo Magalhães,PSD,BA,57,https://www.camara.leg.br/internet/deputado/bandep/74574.jpg,dep.paulomagalhaes@camara.leg.br
74400,Paulo Pimenta,PT,RS,57,https://www.camara.leg.br/internet/deputado/bandep/74400.jpg,dep.paulopimenta@camara.leg.br
154700,Paulo Soares,PODE,SP,57,https://www.camara.leg.br/internet/deputado/bandep/154700.jpg,dep.paulosoares@camara.leg.br
141488,Paulo Teixeira,PT,SP,57,https://www.camara.leg.br/internet/deputado/bandep/141488.jpg,dep.pauloteixeira@camara.leg.br
220630,Pedro Aihara,PP,MG,57,https://www.camara.leg.br/internet/deputado/bandep/220630.jpg,dep.pedroaihara@camara.leg.br
220667,Pedro Campos,PSB,PE,57,https://www.camara.leg.br/internet/deputado/bandep/220667.jpg,dep.pedrocampos@camara.leg.br
122974,Pedro Lucas Fernandes,UNIÃO,MA,57,https://www.camara.leg.br/internet/deputado/bandep/122974.jpg,dep.pedrolucasfernandes@camara.leg.br
204395,Pedro Lupion,REPUBLICANOS,PR,57,https://www.camara.leg.br/internet/deputado/bandep/204395.jpg,dep.pedrolupion@camara.leg.br
122158,Pedro Paulo,PSD,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/122158.jpg,dep.pedropaulo@camara.leg.br
160604,Pedro Uczai,PT,SC,57,https://www.camara.leg.br/internet/deputado/bandep/160604.jpg,dep.pedrouczai@camara.leg.br
204406,Pedro Westphalen,PP,RS,57,https://www.camara.leg.br/internet/deputado/bandep/204406.jpg,dep.pedrowestphalen@camara.leg.br
161440,Pezenti,MDB,SC,57,https://www.camara.leg.br/internet/deputado/bandep/161440.jpg,dep.pezenti@camara.leg.br
204524,Pinheirinho,PP,MG,57,https://www.camara.leg.br/internet/deputado/bandep/204524.jpg,dep.pinheirinho@camara.leg.br
73486,Pompeo de Mattos,PDT,RS,57,https://www.camara.leg.br/internet/deputado/bandep/73486.jpg,dep.pompeodemattos@camara.leg.br
160601,Pr. Marco Feliciano,PL,SP,57,https://www.camara.leg.br/internet/deputado/bandep/160601.jpg,dep.pr.marcofeliciano@camara.leg.br
220533,Prof. Reginaldo Veras,PV,DF,57,https://www.camara.leg.br/internet/deputado/bandep/220533.jpg,dep.prof.reginaldoveras@camara.leg.br
204390,Professor Alcides,PSDB,GO,57,https://www.camara.leg.br/internet/deputado/bandep/204390.jpg,dep.professoralcides@camara.leg.br
221338,Professora Luciene Cavalcante,PSOL,SP,57,https://www.camara.leg.br/internet/deputado/bandep/221338.jpg,dep.professoralucienecavalcante@camara.leg.br
160641,Professora Marcivania,PCdoB,AP,57,https://www.camara.leg.br/internet/deputado/bandep/160641.jpg,dep.professoramarcivania@camara.leg.br
220586,Rafael Brito,MDB,AL,57,https://www.camara.leg.br/internet/deputado/bandep/220586.jpg,dep.rafaelbrito@camara.leg.br
233594,Rafael Fera,PODE,RO,57,https://www.camara.leg.br/internet/deputado/bandep/233594.jpg,dep.rafaelfera@camara.leg.br
220532,Rafael Prudente,MDB,DF,57,https://www.camara.leg.br/internet/deputado/bandep/220532.jpg,dep.rafaelprudente@camara.leg.br
220626,Rafael Simoes,UNIÃO,MG,57,https://www.camara.leg.br/internet/deputado/bandep/220626.jpg,dep.rafaelsimoes@camara.leg.br
204567,Raimundo Costa,PSD,BA,57,https://www.camara.leg.br/internet/deputado/bandep/204567.jpg,dep.raimundocosta@camara.leg.br
74084,Raimundo Santos,PSD,PA,57,https://www.camara.leg.br/internet/deputado/bandep/74084.jpg,dep.raimundosantos@camara.leg.br
115200,Raniery Paulino,REPUBLICANOS,PB,57,https://www.camara.leg.br/internet/deputado/bandep/115200.jpg,dep.ranierypaulino@camara.leg.br
74161,Reginaldo Lopes,PT,MG,57,https://www.camara.leg.br/internet/deputado/bandep/74161.jpg,dep.reginaldolopes@camara.leg.br
220606,Reimont,PT,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/220606.jpg,dep.reimont@camara.leg.br
153423,Renilce Nicodemos,MDB,PA,57,https://www.camara.leg.br/internet/deputado/bandep/153423.jpg,dep.renilcenicodemos@camara.leg.br
73801,Renildo Calheiros,PCdoB,PE,57,https://www.camara.leg.br/internet/deputado/bandep/73801.jpg,dep.renildocalheiros@camara.leg.br
175765,Ribamar Silva,PODE,SP,57,https://www.camara.leg.br/internet/deputado/bandep/175765.jpg,dep.ribamarsilva@camara.leg.br
221329,Ricardo Abrão,PSDB,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/221329.jpg,dep.ricardoabrao@camara.leg.br
220543,Ricardo Ayres,REPUBLICANOS,TO,57,https://www.camara.leg.br/internet/deputado/bandep/220543.jpg,dep.ricardoayres@camara.leg.br
73788,Ricardo Barros,PP,PR,57,https://www.camara.leg.br/internet/deputado/bandep/73788.jpg,dep.ricardobarros@camara.leg.br
204362,Ricardo Guidi,PL,SC,57,https://www.camara.leg.br/internet/deputado/bandep/204362.jpg,dep.ricardoguidi@camara.leg.br
220694,Ricardo Maia,MDB,BA,57,https://www.camara.leg.br/internet/deputado/bandep/220694.jpg,dep.ricardomaia@camara.leg.br
220633,Ricardo Salles,NOVO,SP,57,https://www.camara.leg.br/internet/deputado/bandep/220633.jpg,dep.ricardosalles@camara.leg.br
204489,Robério Monteiro,PSB,CE,57,https://www.camara.leg.br/internet/deputado/bandep/204489.jpg,dep.roberiomonteiro@camara.leg.br
220693,Roberta Roma,PL,BA,57,https://www.camara.leg.br/internet/deputado/bandep/220693.jpg,dep.robertaroma@camara.leg.br
220588,Roberto Duarte,REPUBLICANOS,AC,57,https://www.camara.leg.br/internet/deputado/bandep/220588.jpg,dep.robertoduarte@camara.leg.br
220613,Roberto Monteiro Pai,PL,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/220613.jpg,dep.robertomonteiropai@camara.leg.br
220624,Robinson Faria,PP,RN,57,https://www.camara.leg.br/internet/deputado/bandep/220624.jpg,dep.robinsonfaria@camara.leg.br
220546,Rodolfo Nogueira,PL,MS,57,https://www.camara.leg.br/internet/deputado/bandep/220546.jpg,dep.rodolfonogueira@camara.leg.br
230767,Rodrigo da Zaeli,PL,MT,57,https://www.camara.leg.br/internet/deputado/bandep/230767.jpg,dep.rodrigodazaeli@camara.leg.br
141531,Rodrigo de Castro,UNIÃO,MG,57,https://www.camara.leg.br/internet/deputado/bandep/141531.jpg,dep.rodrigodecastro@camara.leg.br
220641,Rodrigo Gambale,PODE,SP,57,https://www.camara.leg.br/internet/deputado/bandep/220641.jpg,dep.rodrigogambale@camara.leg.br
141533,Rodrigo Rollemberg,PSB,DF,57,https://www.camara.leg.br/internet/deputado/bandep/141533.jpg,dep.rodrigorollemberg@camara.leg.br
165470,Rodrigo Valadares,PL,SE,57,https://www.camara.leg.br/internet/deputado/bandep/165470.jpg,dep.rodrigovaladares@camara.leg.br
220695,Rogéria Santos,REPUBLICANOS,BA,57,https://www.camara.leg.br/internet/deputado/bandep/220695.jpg,dep.rogeriasantos@camara.leg.br
204480,Rogério Correia,PT,MG,57,https://www.camara.leg.br/internet/deputado/bandep/204480.jpg,dep.rogeriocorreia@camara.leg.br
204525,Rosana Valle,PL,SP,57,https://www.camara.leg.br/internet/deputado/bandep/204525.jpg,dep.rosanavalle@camara.leg.br
178945,Rosangela Gomes,REPUBLICANOS,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/178945.jpg,dep.rosangelagomes@camara.leg.br
220644,Rosangela Moro,PL,SP,57,https://www.camara.leg.br/internet/deputado/bandep/220644.jpg,dep.rosangelamoro@camara.leg.br
220620,Rosângela Reis,PL,MG,57,https://www.camara.leg.br/internet/deputado/bandep/220620.jpg,dep.rosangelareis@camara.leg.br
74371,Rubens Otoni,PT,GO,57,https://www.camara.leg.br/internet/deputado/bandep/74371.jpg,dep.rubensotoni@camara.leg.br
178887,Rubens Pereira Júnior,PT,MA,57,https://www.camara.leg.br/internet/deputado/bandep/178887.jpg,dep.rubenspereirajunior@camara.leg.br
73604,Rui Falcão,PT,SP,57,https://www.camara.leg.br/internet/deputado/bandep/73604.jpg,dep.ruifalcao@camara.leg.br
160635,Ruy Carneiro,PODE,PB,57,https://www.camara.leg.br/internet/deputado/bandep/160635.jpg,dep.ruycarneiro@camara.leg.br
204535,Sâmia Bomfim,PSOL,SP,57,https://www.camara.leg.br/internet/deputado/bandep/204535.jpg,dep.samiabomfim@camara.leg.br
220631,Samuel Viana,UNIÃO,MG,57,https://www.camara.leg.br/internet/deputado/bandep/220631.jpg,dep.samuelviana@camara.leg.br
204416,Sanderson,PL,RS,57,https://www.camara.leg.br/internet/deputado/bandep/204416.jpg,dep.sanderson@camara.leg.br
160621,Sandro Alex,PSD,PR,57,https://www.camara.leg.br/internet/deputado/bandep/160621.jpg,dep.sandroalex@camara.leg.br
236518,Santin Roveda,UNIÃO,PR,57,https://www.camara.leg.br/internet/deputado/bandep/236518.jpg,dep.santinroveda@camara.leg.br
204387,Sargento Fahur,PL,PR,57,https://www.camara.leg.br/internet/deputado/bandep/204387.jpg,dep.sargentofahur@camara.leg.br
220621,Sargento Gonçalves,PL,RN,57,https://www.camara.leg.br/internet/deputado/bandep/220621.jpg,dep.sargentogoncalves@camara.leg.br
220618,Sargento Portugal,PODE,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/220618.jpg,dep.sargentoportugal@camara.leg.br
220713,Saullo Vianna,MDB,AM,57,https://www.camara.leg.br/internet/deputado/bandep/220713.jpg,dep.saullovianna@camara.leg.br
226837,Saulo Pedroso,PSD,SP,57,https://www.camara.leg.br/internet/deputado/bandep/226837.jpg,dep.saulopedroso@camara.leg.br
73808,Sérgio Brito,PSD,BA,57,https://www.camara.leg.br/internet/deputado/bandep/73808.jpg,dep.sergiobrito@camara.leg.br
178933,Sergio Souza,MDB,PR,57,https://www.camara.leg.br/internet/deputado/bandep/178933.jpg,dep.sergiosouza@camara.leg.br
235776,Sérgio Turra,PP,RS,57,https://www.camara.leg.br/internet/deputado/bandep/235776.jpg,dep.sergioturra@camara.leg.br
204557,Sidney Leite,PSD,AM,57,https://www.camara.leg.br/internet/deputado/bandep/204557.jpg,dep.sidneyleite@camara.leg.br
204360,Silvia Cristina,PP,RO,57,https://www.camara.leg.br/internet/deputado/bandep/204360.jpg,dep.silviacristina@camara.leg.br
204425,Silvio Costa Filho,REPUBLICANOS,PE,57,https://www.camara.leg.br/internet/deputado/bandep/204425.jpg,dep.silviocostafilho@camara.leg.br
220569,Silvye Alves,UNIÃO,GO,57,https://www.camara.leg.br/internet/deputado/bandep/220569.jpg,dep.silvyealves@camara.leg.br
220651,Simone Marquetto,PP,SP,57,https://www.camara.leg.br/internet/deputado/bandep/220651.jpg,dep.simonemarquetto@camara.leg.br
104552,Socorro Neri,PP,AC,57,https://www.camara.leg.br/internet/deputado/bandep/104552.jpg,dep.socorroneri@camara.leg.br
220643,Sônia Guajajara,PSOL,SP,57,https://www.camara.leg.br/internet/deputado/bandep/220643.jpg,dep.soniaguajajara@camara.leg.br
178946,Soraya Santos,PL,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/178946.jpg,dep.sorayasantos@camara.leg.br
178947,Sóstenes Cavalcante,PL,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/178947.jpg,dep.sostenescavalcante@camara.leg.br
92776,Stefano Aguiar,PSD,MG,57,https://www.camara.leg.br/internet/deputado/bandep/92776.jpg,dep.stefanoaguiar@camara.leg.br
204534,Tabata Amaral,PSB,SP,57,https://www.camara.leg.br/internet/deputado/bandep/204534.jpg,dep.tabataamaral@camara.leg.br
220682,Tadeu Veneri,PT,PR,57,https://www.camara.leg.br/internet/deputado/bandep/220682.jpg,dep.tadeuveneri@camara.leg.br
204464,Talíria Petrone,PSOL,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/204464.jpg,dep.taliriapetrone@camara.leg.br
220598,Tarcísio Motta,PSOL,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/220598.jpg,dep.tarcisiomotta@camara.leg.br
220560,Thiago de Joaldo,REPUBLICANOS,SE,57,https://www.camara.leg.br/internet/deputado/bandep/220560.jpg,dep.thiagodejoaldo@camara.leg.br
220597,Thiago Flores,UNIÃO,RO,57,https://www.camara.leg.br/internet/deputado/bandep/220597.jpg,dep.thiagoflores@camara.leg.br
143084,Tiago Dimas,PODE,TO,57,https://www.camara.leg.br/internet/deputado/bandep/143084.jpg,dep.tiagodimas@camara.leg.br
220684,Tião Medeiros,PP,PR,57,https://www.camara.leg.br/internet/deputado/bandep/220684.jpg,dep.tiaomedeiros@camara.leg.br
160976,Tiririca,PSD,SP,57,https://www.camara.leg.br/internet/deputado/bandep/160976.jpg,dep.tiririca@camara.leg.br
178934,Toninho Wandscheer,PP,PR,57,https://www.camara.leg.br/internet/deputado/bandep/178934.jpg,dep.toninhowandscheer@camara.leg.br
157130,Túlio Gadêlha,PSD,PE,57,https://www.camara.leg.br/internet/deputado/bandep/157130.jpg,dep.tuliogadelha@camara.leg.br
236423,Valdir Trindade,REPUBLICANOS,PB,57,https://www.camara.leg.br/internet/deputado/bandep/236423.jpg,dep.valdirtrindade@camara.leg.br
160610,Valmir Assunção,PT,BA,57,https://www.camara.leg.br/internet/deputado/bandep/160610.jpg,dep.valmirassuncao@camara.leg.br
74376,Vander Loubet,PT,MS,57,https://www.camara.leg.br/internet/deputado/bandep/74376.jpg,dep.vanderloubet@camara.leg.br
235712,Vavá,AVANTE,MG,57,https://www.camara.leg.br/internet/deputado/bandep/235712.jpg,dep.vava@camara.leg.br
204396,Vermelho,PL,PR,57,https://www.camara.leg.br/internet/deputado/bandep/204396.jpg,dep.vermelho@camara.leg.br
137070,Vicentinho Júnior,PSDB,TO,57,https://www.camara.leg.br/internet/deputado/bandep/137070.jpg,dep.vicentinhojunior@camara.leg.br
141555,Vinicius Carvalho,PL,SP,57,https://www.camara.leg.br/internet/deputado/bandep/141555.jpg,dep.viniciuscarvalho@camara.leg.br
160591,Vinicius Gurgel,PL,AP,57,https://www.camara.leg.br/internet/deputado/bandep/160591.jpg,dep.viniciusgurgel@camara.leg.br
178992,Vitor Lippi,PSD,SP,57,https://www.camara.leg.br/internet/deputado/bandep/178992.jpg,dep.vitorlippi@camara.leg.br
91228,Waldemar Oliveira,AVANTE,PE,57,https://www.camara.leg.br/internet/deputado/bandep/91228.jpg,dep.waldemaroliveira@camara.leg.br
160569,Waldenor Pereira,PT,BA,57,https://www.camara.leg.br/internet/deputado/bandep/160569.jpg,dep.waldenorpereira@camara.leg.br
160518,Weliton Prado,PSD,MG,57,https://www.camara.leg.br/internet/deputado/bandep/160518.jpg,dep.welitonprado@camara.leg.br
74043,Wellington Roberto,PSD,PB,57,https://www.camara.leg.br/internet/deputado/bandep/74043.jpg,dep.wellingtonroberto@camara.leg.br
224333,Welter,PT,PR,57,https://www.camara.leg.br/internet/deputado/bandep/224333.jpg,dep.welter@camara.leg.br
220564,Yandra Moura,UNIÃO,SE,57,https://www.camara.leg.br/internet/deputado/bandep/220564.jpg,dep.yandramoura@camara.leg.br
220660,Yury do Paredão,MDB,CE,57,https://www.camara.leg.br/internet/deputado/bandep/220660.jpg,dep.yurydoparedao@camara.leg.br
230768,Zé Adriano,PP,AC,57,https://www.camara.leg.br/internet/deputado/bandep/230768.jpg,dep.zeadriano@camara.leg.br
220536,Zé Haroldo Cathedral,UNIÃO,RR,57,https://www.camara.leg.br/internet/deputado/bandep/220536.jpg,dep.zeharoldocathedral@camara.leg.br
204559,Zé Neto,PT,BA,57,https://www.camara.leg.br/internet/deputado/bandep/204559.jpg,dep.zeneto@camara.leg.br
160632,Zé Silva,UNIÃO,MG,57,https://www.camara.leg.br/internet/deputado/bandep/160632.jpg,dep.zesilva@camara.leg.br
220558,Zé Trovão,PL,SC,57,https://www.camara.leg.br/internet/deputado/bandep/220558.jpg,dep.zetrovao@camara.leg.br
204517,Zé Vitor,PL,MG,57,https://www.camara.leg.br/internet/deputado/bandep/204517.jpg,dep.zevitor@camara.leg.br
160592,Zeca Dirceu,PT,PR,57,https://www.camara.leg.br/internet/deputado/bandep/160592.jpg,dep.zecadirceu@camara.leg.br
220592,Zezinho Barbary,PP,AC,57,https://www.camara.leg.br/internet/deputado/bandep/220592.jpg,dep.zezinhobarbary@camara.leg.br
220552,Zucco,PL,RS,57,https://www.camara.leg.br/internet/deputado/bandep/220552.jpg,dep.zucco@camara.leg.br
