id_despesa,id_deputado,nome_deputado,sigla_partido,sigla_uf,ano,mes,tipo_despesa,cod_documento,tipo_documento,cod_tipo_documento,data_documento,num_documento,valor_documento,valor_glosa,valor_liquido,nome_fornecedor,cnpj_cpf_fornecedor,url_documento
82a85d809de0398abf596a61576713be,74784,Luiza Erundina,PSOL,SP,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8094703.0,Nota Fiscal Eletrônica,4,2026-05-06,731937,263.67,0.0,263.67,063 - 311 SUL - CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597006308.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8094703
c4303457cf55aad5318d3c3707297de2,74784,Luiza Erundina,PSOL,SP,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8099575.0,Nota Fiscal Eletrônica,4,2026-05-12,119632,259.98,0.0,259.98,AUTO POSTO CASTANHEIRAS DERIVADOS DE PETROLEO LTDA,32013951000191.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8099575
29d62f2443cafb3669e7462263d5fda5,74784,Luiza Erundina,PSOL,SP,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8107521.0,Nota Fiscal Eletrônica,4,2026-05-26,120814,260.46,0.0,260.46,AUTO POSTO CASTANHEIRAS DERIVADOS DE PETROLEO LTDA,32013951000191.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8107521
f239555ab7d59ba5658e60d82118be55,74784,Luiza Erundina,PSOL,SP,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8099570.0,Nota Fiscal Eletrônica,4,2026-05-06,322607,236.82,0.0,236.82,AUTO POSTO ESPLANADA LTDA,365320000145.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8099570
bd8f090d847f5e1c0aae8f287fe142b4,74784,Luiza Erundina,PSOL,SP,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8099566.0,Nota Fiscal,0,2026-05-08,47,3140.72,0.0,3140.72,AUTO POSTO OBJETIVO LTDA,2912920000101.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/1402/2026/8099566.pdf
15c5f74d362c969e556b859ea2efa689,74784,Luiza Erundina,PSOL,SP,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8099582.0,Nota Fiscal,0,2026-05-10,10433,252.18,0.0,252.18,AUTO POSTO PRIMALE LTDA,42602569000177.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/1402/2026/8099582.pdf
eaac49ab4b8aced76404e475ce5cdb6a,74784,Luiza Erundina,PSOL,SP,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8099585.0,Nota Fiscal,0,2026-05-11,268551,276.58,0.0,276.58,CINQUENTAO COMERCIO DE COMBUSTIVEIS LTDA.,4224679000153.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/1402/2026/8099585.pdf
dbdd1c96a6057c56816740876c5af884,74784,Luiza Erundina,PSOL,SP,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8099588.0,Nota Fiscal,0,2026-05-07,1766176,280.31,0.0,280.31,POSTO ANTARES LTDA,361145000118.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/1402/2026/8099588.pdf
5f55abf666f80526a793a7254f47e92b,74784,Luiza Erundina,PSOL,SP,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8101788.0,Nota Fiscal Eletrônica,4,2026-05-20,45530,235.71,0.0,235.71,POSTO DE COMBUSTIVEIS 310 SUL LTDA.,32590257000137.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8101788
9c2eb7e6fc79baed0a12132f47d22168,74784,Luiza Erundina,PSOL,SP,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8099574.0,Nota Fiscal Eletrônica,4,2026-05-12,76845,208.38,0.0,208.38,POSTO DE COMBUSTIVEL AGUAS CLARAS LTDA,34046587000191.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8099574
a405cb5d587c21c299e046c9352a10e4,74784,Luiza Erundina,PSOL,SP,2026,5,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,8099608.0,Nota Fiscal,0,2026-05-08,00000017,1000.0,0.0,1000.0,50.406.648 PRISCILA RAMOS BRAGA,50406648000130.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/1402/2026/8099608.pdf
75dc9b6bfe8b475558601ca0eefc420f,74784,Luiza Erundina,PSOL,SP,2026,5,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,8111093.0,Nota Fiscal,0,2026-06-01,00000295,6740.0,0.0,6740.0,EDUARDO SILVA NOCETTI 41506727840,19236932000166.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/1402/2026/8111093.pdf
5961229a7041783a3f933627b07f531a,74784,Luiza Erundina,PSOL,SP,2026,5,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,8095030.0,Nota Fiscal,0,2026-05-07,98,2925.0,0.0,2925.0,FLEX MARKETING DIRETO LTDA,14437788000102.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/1402/2026/8095030.pdf
4eff5dbc61a8cd68179fcf4f405231ca,74784,Luiza Erundina,PSOL,SP,2026,5,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,8094720.0,Nota Fiscal,0,2026-05-05,12001555,59.18,0.0,59.18,LWSA S/A - Locaweb,2351877000152.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/1402/2026/8094720.pdf
59f223d9605bd04a51187d0a2c37ab99,74784,Luiza Erundina,PSOL,SP,2026,5,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,8094723.0,Nota Fiscal,0,2026-05-05,12001573,330.28,0.0,330.28,LWSA S/A - Locaweb,2351877000152.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/1402/2026/8094723.pdf
ddc2914d9e9dcc64d81db430d1588be5,74784,Luiza Erundina,PSOL,SP,2026,5,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,8111096.0,Nota Fiscal,0,2026-06-01,99,2500.0,0.0,2500.0,MARIANA SOLANO DA SILVA 42125408864,47332024000101.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/1402/2026/8111096.pdf
64ebbf2bfd74fa8ea18c11a36c243186,74784,Luiza Erundina,PSOL,SP,2026,5,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,8099604.0,Nota Fiscal,0,2026-05-08,3520,14685.0,0.0,14685.0,Tipograph Projetos Graficos LTDA.,268770000110.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/1402/2026/8099604.pdf
34aa86091667c574fdbb594a9015b666,74784,Luiza Erundina,PSOL,SP,2026,5,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,8099601.0,Nota Fiscal,0,2026-05-14,3534,6440.0,0.0,6440.0,Tipograph Projetos Graficos LTDA.,268770000110.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/1402/2026/8099601.pdf
5d94391f68f0627b68611b3c732b5775,74784,Luiza Erundina,PSOL,SP,2026,5,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,8111330.0,Nota Fiscal,0,2026-06-05,3591,14685.0,0.0,14685.0,Tipograph Projetos Graficos LTDA.,268770000110.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/1402/2026/8111330.pdf
302f62594deb9342d51cf4b3af87bb11,74784,Luiza Erundina,PSOL,SP,2026,5,TELEFONIA,8103805.0,Nota Fiscal,0,2026-05-24,007982689,18.9,0.0,18.9,Claro S/A - Embratel,40432544000147.0,
03e6a9d27bb0a39b3009d496b4c9a09f,74784,Luiza Erundina,PSOL,SP,2026,5,TELEFONIA,8099612.0,Nota Fiscal,0,2026-05-17,00000949492201,580.0,0.0,580.0,TELEFONICA BRASIL S/A - VIVO,2558157000162.0,
079454af5d8ed9647fa733defcebda79,74784,Luiza Erundina,PSOL,SP,2026,5,TELEFONIA,8099613.0,Nota Fiscal,0,2026-05-17,00000949492219,589.27,0.0,589.27,TELEFONICA BRASIL S/A - VIVO,2558157000162.0,
1f2adaa792ab6cd8d04435562a255b0a,74784,Luiza Erundina,PSOL,SP,2026,5,TELEFONIA,8111112.0,Nota Fiscal,0,2026-05-21,11342689,143.61,3.62,139.99,TELEFONICA BRASIL S/A - VIVO,2558157000162.0,
c884154bb24bab9243b840a8ac9cc214,74784,Luiza Erundina,PSOL,SP,2026,5,TELEFONIA,8111120.0,Nota Fiscal,0,2026-05-25,11719203,113.32,0.0,113.32,TELEFONICA BRASIL S/A - VIVO,2558157000162.0,
a700b7cfe4c5ac391275afa2a66d4487,74784,Luiza Erundina,PSOL,SP,2026,5,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",8099580.0,Nota Fiscal,0,2026-05-11,166264,155.38,0.0,155.38,HI RIBEIRÃO PRETO HOTEIS E CONDOMINIOS,24207668000172.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/1402/2026/8099580.pdf
0094667da41cb884acf714fcdcdc0b6a,74784,Luiza Erundina,PSOL,SP,2026,5,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",8099576.0,Nota Fiscal,0,2026-05-08,2026000005817,294.57,0.0,294.57,HIU ADMINISTRADORA DE HOTEIS E CONDOMINIOS LTDA,16584805000160.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/1402/2026/8099576.pdf
75cd6c5ca5553e1dc75aa5ff883bee03,74784,Luiza Erundina,PSOL,SP,2026,5,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,8111085.0,Recibos/Outros,1,2026-05-31,554130,4951.3,0.0,4951.3,LOCALIZA RENT A CAR S/A,16670085001399.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/1402/2026/8111085.pdf
42a9a7b7d663ad7008c79223fb1e4c39,74784,Luiza Erundina,PSOL,SP,2026,5,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,8099548.0,Recibos/Outros,1,2026-05-12,15458,1681.59,39.95,1641.64,LOCALIZA RENT A CAR S/A,16670085102829.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/1402/2026/8099548.pdf
611560800e826a454e5fa79ba8c0a994,74784,Luiza Erundina,PSOL,SP,2026,5,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8123309.0,Nota Fiscal,0,2026-06-03,1532,147.45,0.0,147.45,COOPERATIVA DOS TAXISTAS AUTONOMOS DO DISTRITO FEDERAL LTDA - COOPERTAXI,38069159000135.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/1402/2026/8123309.pdf
3abe7c89bba14babfa8e851b8e57a71a,74784,Luiza Erundina,PSOL,SP,2026,5,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8103792.0,Nota Fiscal,0,2026-05-23,693559022,281.0,7.81,273.19,SEM PARAR INSTITUIÇÃO DE PAGAMENTO LTDA.,4088208000165.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/1402/2026/8103792.pdf
6a265d8c5fa7b3bfd94bda232150d4a3,74848,Jandira Feghali,PCdoB,RJ,2026,5,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,8112564.0,Nota Fiscal,0,2026-05-19,043860427,107.99,0.0,107.99,Claro NXT Telecomunicações S.A,66970229001139.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/733/2026/8112564.pdf
1b3aabea74881359d3bea52f39096f20,74848,Jandira Feghali,PCdoB,RJ,2026,5,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,8099629.0,Recibos/Outros,1,2026-05-28,217,5351.16,0.0,5351.16,MSI-Master Sync Informatica Ltda.,5542193000126.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/733/2026/8099629.pdf
7bf37b892a0040073790fe029cf330f1,74848,Jandira Feghali,PCdoB,RJ,2026,5,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,8091483.0,Nota Fiscal Eletrônica,4,2026-05-04,5066,326.0,0.0,326.0,MSI-Master Sync Informatica Ltda.,5542193000126.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8091483
aed9864fb37f0139a81e8c4ab33d7fcd,74848,Jandira Feghali,PCdoB,RJ,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8099911.0,Nota Fiscal Eletrônica,4,2026-05-07,1367160,250.0,0.0,250.0,AUTO POSTO CINCO ESTRELAS LTDA,692418000611.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8099911
57c4594d67919eb818dc8114611017e3,74848,Jandira Feghali,PCdoB,RJ,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8104022.0,Nota Fiscal Eletrônica,4,2026-05-22,1389976,200.0,0.0,200.0,AUTO POSTO CINCO ESTRELAS LTDA,692418000611.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8104022
11679e359a216cb7eb1dba5a5a33c30d,74848,Jandira Feghali,PCdoB,RJ,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8095749.0,Nota Fiscal Eletrônica,4,2026-05-07,79082,100.32,0.0,100.32,AUTO POSTO RUI BARBOSA LTDA.,10418848000199.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8095749
8458d3084f68eb13a6d28eda2280aa54,74848,Jandira Feghali,PCdoB,RJ,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8099900.0,Nota Fiscal Eletrônica,4,2026-05-17,79406,250.0,0.0,250.0,AUTO POSTO RUI BARBOSA LTDA.,10418848000199.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8099900
77ec77197206125148e9e02ae7cd6686,74848,Jandira Feghali,PCdoB,RJ,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8095747.0,Nota Fiscal Eletrônica,4,2026-05-08,5927,190.12,0.0,190.12,AUTO POSTO TOP GLORIA LTDA.,12455190000110.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8095747
b00fd8e805243727e8f1e17954a3f6a3,74848,Jandira Feghali,PCdoB,RJ,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8096425.0,Nota Fiscal Eletrônica,4,2026-05-09,6040,100.0,0.0,100.0,AUTO POSTO TOP GLORIA LTDA.,12455190000110.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8096425
488f8faf7eecd93f709c6252b2a9abd1,74848,Jandira Feghali,PCdoB,RJ,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8096922.0,Nota Fiscal Eletrônica,4,2026-05-12,6213,250.0,0.0,250.0,AUTO POSTO TOP GLORIA LTDA.,12455190000110.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8096922
ca7bd61736b70ec3cae0c13797026136,74848,Jandira Feghali,PCdoB,RJ,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8100793.0,Nota Fiscal Eletrônica,4,2026-05-18,6724,250.0,0.0,250.0,AUTO POSTO TOP GLORIA LTDA.,12455190000110.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8100793
55c07de0b4701b4a5e9e9b38457c06f6,74848,Jandira Feghali,PCdoB,RJ,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8103975.0,Nota Fiscal Eletrônica,4,2026-05-22,7107,250.0,0.0,250.0,AUTO POSTO TOP GLORIA LTDA.,12455190000110.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8103975
22f7bf51739772bcd65f6a9f707d3d11,74848,Jandira Feghali,PCdoB,RJ,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8104410.0,Nota Fiscal Eletrônica,4,2026-05-26,7362,250.0,0.0,250.0,AUTO POSTO TOP GLORIA LTDA.,12455190000110.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8104410
906e413b7e2c359c0344f3a484f994c1,74848,Jandira Feghali,PCdoB,RJ,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8107970.0,Nota Fiscal Eletrônica,4,2026-05-29,7839,250.0,0.0,250.0,AUTO POSTO TOP GLORIA LTDA.,12455190000110.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8107970
366b202ede2bcc2d8eb7022152bb7f6f,74848,Jandira Feghali,PCdoB,RJ,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8107967.0,Nota Fiscal Eletrônica,4,2026-05-31,7972,250.0,0.0,250.0,AUTO POSTO TOP GLORIA LTDA.,12455190000110.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8107967
7f6655b6ce21634da4d2c170ec26c4a7,74848,Jandira Feghali,PCdoB,RJ,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8101400.0,Nota Fiscal Eletrônica,4,2026-05-01,494245,250.0,0.0,250.0,POSTO CATEDRAL LTDA,27838044000141.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8101400
54f854b1b46987b05b175001401bb4a6,74848,Jandira Feghali,PCdoB,RJ,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8099902.0,Nota Fiscal Eletrônica,4,2026-05-14,64281,250.0,0.0,250.0,POSTO DE GASOLINA BRACARENSE LTDA,73522070000183.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8099902
f20df2fe5cf7d7fc96c2990138da46ed,74848,Jandira Feghali,PCdoB,RJ,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8092333.0,Nota Fiscal Eletrônica,4,2026-05-04,50232,250.0,0.0,250.0,SOCIEDADE NACIONAL DE PETROLEO LTDA,30757298000492.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8092333
621762c8445f90bd01d6f51556fb5cf3,74848,Jandira Feghali,PCdoB,RJ,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8096431.0,Nota Fiscal Eletrônica,4,2026-05-08,165711,233.01,0.0,233.01,VICTOR PETRO COM. DE COMBUSTIVEIS E LUBRIFICANTES LTDA,20638205000104.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8096431
7efa0939968c71ed4b512b82a2bf66d5,74848,Jandira Feghali,PCdoB,RJ,2026,5,TELEFONIA,8106682.0,Nota Fiscal,0,2026-05-20,024996673,574.82,219.82,355.0,TELEFONICA BRASIL S/A - VIVO,2558157000162.0,
03a82de184c8876c7b95ef69d04da4cf,74848,Jandira Feghali,PCdoB,RJ,2026,5,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,8108988.0,Nota Fiscal,0,2026-06-01,962,4800.0,0.0,4800.0,DALETH VEICULOS LTDA EPP,4515963000189.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/733/2026/8108988.pdf
e1473c6aeb44c61a5de7db80c6ed3a1d,74848,Jandira Feghali,PCdoB,RJ,2026,5,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,8108691.0,Nota Fiscal,0,2026-06-01,2029,12000.0,0.0,12000.0,RIBAL LOCADORA DE VEICULOS LTDA,7605506000173.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/733/2026/8108691.pdf
5e9e7c1e7c430509e1f78fbb7cac951f,74848,Jandira Feghali,PCdoB,RJ,2026,5,PASSAGEM AÉREA - SIGEPA,,Nota Fiscal,0,2026-05-07,1272302825653,-2350.01,0.0,-2350.01,Gol Linhas Aéreas,,
7d06470f7caa7ce8f3af60a80138899c,74848,Jandira Feghali,PCdoB,RJ,2026,5,PASSAGEM AÉREA - SIGEPA,,Nota Fiscal,0,2026-05-08,1272303317785,2248.01,0.0,2248.01,Gol Linhas Aéreas,,
d8b19795afccc4bfc6329784de400c24,74848,Jandira Feghali,PCdoB,RJ,2026,5,PASSAGEM AÉREA - SIGEPA,,Nota Fiscal,0,2026-05-14,1272303317785,-697.41,0.0,-697.41,Gol Linhas Aéreas,,
7a36708d712d7314484017a8358cbbb3,74848,Jandira Feghali,PCdoB,RJ,2026,5,PASSAGEM AÉREA - SIGEPA,,Nota Fiscal,0,2026-05-12,1272303590660,1378.83,0.0,1378.83,Gol Linhas Aéreas,,
fffedb30061559ad9559c74423d6e9d1,74848,Jandira Feghali,PCdoB,RJ,2026,5,PASSAGEM AÉREA - SIGEPA,,Nota Fiscal,0,2026-05-22,1272304322031,2096.17,0.0,2096.17,Gol Linhas Aéreas,,
1a76ffcbcd78757cbf9a8dade3246502,74848,Jandira Feghali,PCdoB,RJ,2026,5,PASSAGEM AÉREA - SIGEPA,,Nota Fiscal,0,2026-05-29,1272304322031,-651.86,0.0,-651.86,Gol Linhas Aéreas,,
598cd913ec9f9b3045f9ff5a6d0beefc,74848,Jandira Feghali,PCdoB,RJ,2026,5,PASSAGEM AÉREA - SIGEPA,,Nota Fiscal,0,2026-05-27,1272304706138,5054.97,0.0,5054.97,Gol Linhas Aéreas,,
24cfd23910cc89768460870cc1749e1c,74848,Jandira Feghali,PCdoB,RJ,2026,5,PASSAGEM AÉREA - SIGEPA,,Nota Fiscal,0,2026-05-22,9572287861550,1822.26,0.0,1822.26,LATAM Airlines Brasil,,
b8a8ddbeeb2d907ef7a4c75ffee23110,74856,Laura Carneiro,PSD,RJ,2026,5,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,8092686.0,Recibos/Outros,1,2026-04-15,00776916,1417.17,0.0,1417.17,ACIR ADMINISTRADORA DE CONDOMÍNIO,42168518000189.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/1118/2026/8092686.pdf
6f0e6f24f5e1d78ca7c4847f7f62603c,74856,Laura Carneiro,PSD,RJ,2026,5,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,8114083.0,Nota Fiscal,0,2026-05-25,078635083,407.93,0.0,407.93,LIGHT SERVICOS DE ELETRICIDADE S A,60444437000146.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/1118/2026/8114083.pdf
66dbf33d04aa824a2f26fbe781702d95,74856,Laura Carneiro,PSD,RJ,2026,5,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,8120422.0,Recibos/Outros,1,2026-05-26,6500,1921.27,0.0,1921.27,NOVTECH SOLUCOES EM SERVICOS LOCACAO E COMERCIO DE EQUIPAMENTOS PARA ESCRITORIO E INFORMATICA LTDA,7035045000140.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/1118/2026/8120422.pdf
930070256363f3400733d273445a9d44,74856,Laura Carneiro,PSD,RJ,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8101381.0,Nota Fiscal Eletrônica,4,2026-05-19,72583,239.44,0.0,239.44,AUTO POSTO 303 NORTE LTDA,38194212000120.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8101381
cc2215ab3ff53927672c0baba27323b1,74856,Laura Carneiro,PSD,RJ,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8101408.0,Nota Fiscal Eletrônica,4,2026-05-02,1522090,100.0,0.0,100.0,AUTO POSTO CINCO ESTRELAS LTDA,692418001260.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8101408
8ef4d123e135468f45f0b99ae4ae7aed,74856,Laura Carneiro,PSD,RJ,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8101412.0,Nota Fiscal Eletrônica,4,2026-05-09,1529502,100.0,0.0,100.0,AUTO POSTO CINCO ESTRELAS LTDA,692418001260.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8101412
7608479e8d90ae4dc925a6500f838162,74856,Laura Carneiro,PSD,RJ,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8098835.0,Nota Fiscal Eletrônica,4,2026-05-08,69550,212.97,0.0,212.97,AUTO POSTO CRUZADA PENINSULA LTDA.,47308253000190.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8098835
edbd1d746ec19825f87eaf4f842400a4,74856,Laura Carneiro,PSD,RJ,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8104789.0,Nota Fiscal Eletrônica,4,2026-05-22,128407,296.48,0.0,296.48,AUTO POSTO ROBALO LTDA,7817563000116.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8104789
4b832dc2ac7264e2489d83c5e33f51a6,74856,Laura Carneiro,PSD,RJ,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8104798.0,Nota Fiscal Eletrônica,4,2026-05-24,87382,346.56,0.0,346.56,AUTO POSTO SENNA LTDA,2575190000109.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8104798
616775b34638cb6481163b8eb3da8446,74856,Laura Carneiro,PSD,RJ,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8094643.0,Nota Fiscal Eletrônica,4,2026-05-06,355872,100.0,0.0,100.0,BELIZE COMPANY AUTO POSTO LTDA.,29032820000147.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8094643
470f9be277587e82b8da052365caae4d,74856,Laura Carneiro,PSD,RJ,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8098841.0,Nota Fiscal Eletrônica,4,2026-05-04,366700,248.32,0.0,248.32,CENTRO AUTOMOTIVO CRUZADA DA BARRA LTDA,12308662000102.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8098841
d4db94959f174ed30860406ffa32eadb,74856,Laura Carneiro,PSD,RJ,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8098839.0,Nota Fiscal Eletrônica,4,2026-05-04,366701,228.13,0.0,228.13,CENTRO AUTOMOTIVO CRUZADA DA BARRA LTDA,12308662000102.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8098839
53c2640ce4d31075538345481d08f340,74856,Laura Carneiro,PSD,RJ,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8100992.0,Nota Fiscal Eletrônica,4,2026-05-16,369560,203.14,0.0,203.14,CENTRO AUTOMOTIVO CRUZADA DA BARRA LTDA,12308662000102.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8100992
02ed0f7c00142e01c1da709f3c5ae43c,74856,Laura Carneiro,PSD,RJ,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8100953.0,Nota Fiscal Eletrônica,4,2026-05-16,369561,313.36,0.0,313.36,CENTRO AUTOMOTIVO CRUZADA DA BARRA LTDA,12308662000102.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8100953
